"","Panther_ID","Panther_Name"
"7518","PTHR48479","NAD(P)H-QUINONE OXIDOREDUCTASE SUBUNIT 6, CHLOROPLASTIC"
"7519","PTHR36182","PROTEIN, PUTATIVE (AFU_ORTHOLOGUE AFUA_6G10930)-RELATED"
"7520","PTHR45832","NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE"
"7521","PTHR11419","INTERFERON GAMMA"
"7522","PTHR22911","THREONINE_HOMOSERINE EXPORTER RHTA"
"7523","PTHR23330","PROLINE-RICH PROTEIN 11"
"7524","PTHR43493","DNA GYRASE/TOPOISOMERASE SUBUNIT A"
"7525","PTHR20884","GDP-D-GLUCOSE PHOSPHORYLASE 1"
"7526","PTHR33925","PLASTID DIVISION PROTEIN CDP1, CHLOROPLASTIC-RELATED"
"7527","PTHR35119","PROTEIN POLYCHOME"
"7528","PTHR38839","TRANSCRIPTIONAL REGULATOR WHIB"
"7529","PTHR48026","RRM DOMAIN-CONTAINING PROTEIN"
"7530","PTHR33204","TRANSCRIPTIONAL REGULATORY PROTEIN"
"7531","PTHR12917","DNA DAMAGE-INDUCIBLE PROTEIN 1-LIKE"
"7532","PTHR39961","HYPOTHETICAL CYTOSOLIC PROTEIN"
"7533","PTHR14449","FANCONI ANEMIA GROUP F PROTEIN FANCF"
"7534","PTHR36067","EXPRESSED PROTEIN"
"7535","PTHR13198","E3 UBIQUITIN-PROTEIN LIGASE RNF25"
"7536","PTHR46187","ALKALINE CERAMIDASE 3"
"7537","PTHR30314","CELL DIVISION PROTEIN FTSZ HOMOLOG 2-1, CHLOROPLASTIC-LIKE"
"7538","PTHR43632","PERMEASE COMPONENT OF TUNGSTATE ABC TRANSPORTER"
"7539","PTHR37823","CYTOCHROME C-551"
"7540","PTHR36739","D-TAGATOSE-1,6-BISPHOSPHATE ALDOLASE SUBUNIT"
"7541","PTHR47008","PROTEIN CORDON-BLEU"
"7542","PTHR33978","EXPRESSED PROTEIN"
"7543","PTHR45458","OXIDOREDUCTASE, SHORT CHAIN DEHYDROGENASE_REDUCTASE FAMILY SUPERFAMILY (AFU_ORTHOLOGUE AFUA_3G13450)"
"7544","PTHR23172","DNAJ DOMAIN, CHAPERONE J-DOMAIN SUPERFAMILY"
"7545","PTHR12465","MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 20"
"7546","PTHR47695","PID DOMAIN-CONTAINING PROTEIN"
"7547","PTHR45738","SAC DOMAIN-CONTAINING PROTEIN"
"7548","PTHR14269","CDP-DIACYLGLYCEROL--SERINE O-PHOSPHATIDYLTRANSFERASE"
"7549","PTHR15932","BRCA1-A COMPLEX SUBUNIT RAP80"
"7550","PTHR36608","POLYPHENOL OXIDASE C, CHLOROPLASTIC-LIKE"
"7551","PTHR46603","ABSCISSION/NOCUT CHECKPOINT REGULATOR"
"7552","PTHR40392","2-PHOSPHO-L-LACTATE GUANYLYLTRANSFERASE"
"7553","PTHR47607","TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 3"
"7554","PTHR46101","HISTIDINE DECARBOXYLASE-LIKE"
"7555","PTHR47758","SERPENTINE RECEPTOR, CLASS M"
"7556","PTHR43613","ABC TRANSPORTER, ATP-BINDING PROTEIN"
"7557","PTHR47265","IRON-SULFUR ASSEMBLY PROTEIN ISCA, CHLOROPLASTIC"
"7558","PTHR34964","GENOME ASSEMBLY, CHROMOSOME: A03"
"7559","PTHR46753","FYVE AND COILED-COIL DOMAIN AUTOPHAGY ADAPTOR 1"
"7560","PTHR35093","OUTER MEMBRANE PROTEIN NMB0088-RELATED"
"7561","PTHR43188","ACYL-COENZYME A OXIDASE"
"7562","PTHR12700","ATP SYNTHASE SUBUNIT D, MITOCHONDRIAL"
"7563","PTHR30353","INNER MEMBRANE PROTEIN YGHB"
"7564","PTHR38755","METHYLENE-TETRAHYDROFOLATE REDUCTASE C-TERMINAL DOMAIN-CONTAINING PROTEIN"
"7565","PTHR19302","SPINDLE POLE BODY COMPONENT"
"7566","PTHR40466","EXPRESSED PROTEIN"
"7567","PTHR12904","REGULATORY SUBUNIT"
"7568","PTHR30188","ABC TRANSPORTER PERMEASE"
"7569","PTHR12067","PODOCALYXIN"
"7570","PTHR42250","ASCH DOMAIN-CONTAINING PROTEIN"
"7571","PTHR36318","REVERSE TRANSCRIPTASE, RNA-DEPENDENT DNA POLYMERASE-RELATED"
"7572","PTHR39953","RE54151P"
"7573","PTHR40260","BLR8190 PROTEIN"
"7574","PTHR47491","CAP-GLY DOMAIN LINKER"
"7575","PTHR31872","TRANSMEMBRANE PROTEIN 179"
"7576","PTHR36488","CASP-LIKE PROTEIN"
"7577","PTHR21496","RIESKE DOMAIN-CONTAINING PROTEIN"
"7578","PTHR21215","LD36024P"
"7579","PTHR47647","C-TYPE LECTIN DOMAIN FAMILY 12 MEMBER A"
"7580","PTHR33332","RNA-DIRECTED DNA POLYMERASE"
"7581","PTHR31037","RELT TNF RECEPTOR"
"7582","PTHR15691","WASH COMPLEX SUBUNIT 5"
"7583","PTHR44203","ETO1-LIKE PROTEIN 1"
"7584","PTHR36315","PHOTOSYNTHETIC NDH SUBUNIT OF SUBCOMPLEX B 4, CHLOROPLASTIC"
"7585","PTHR19818","RAL TRANSCRIPTION FACTOR IIIA"
"7586","PTHR31108","TUMOR PROTEIN P63-REGULATED GENE 1-LIKE PROTEIN"
"7587","PTHR13697","ATP-DEPENDENT 6-PHOSPHOFRUCTOKINASE, LIVER TYPE"
"7588","PTHR33059","FCS-LIKE ZINC FINGER 5"
"7589","PTHR47645","PROTEIN CBG08267"
"7590","PTHR13601","GAMETOGENETIN-BINDING PROTEIN 2"
"7591","PTHR37294","3'-5' EXORIBONUCLEASE YHAM"
"7592","PTHR42745","ARABINOSE 5-PHOSPHATE ISOMERASE GUTQ"
"7593","PTHR14094","SIGNAL RECOGNITION PARTICLE SUBUNIT SRP72"
"7594","PTHR38506","RIKEN CDNA 4930544D05 GENE"
"7595","PTHR13323","LATE ENDOSOMAL/LYSOSOMAL MP1 INTERACTING PROTEIN"
"7596","PTHR35332","REGULATION OF ENOLASE PROTEIN 1"
"7597","PTHR46289","HAT C-TERMINAL DIMERISATION DOMAIN-CONTAINING PROTEIN"
"7598","PTHR33974","VASCULAR-RELATED UNKNOWN PROTEIN 3"
"7599","PTHR45283","NAD(P)H-QUINONE OXIDOREDUCTASE SUBUNIT T, CHLOROPLASTIC"
"7600","PTHR37888","OS07G0565300 PROTEIN"
"7601","PTHR34415","INTEGRASE CATALYTIC DOMAIN-CONTAINING PROTEIN"
"7602","PTHR31014","MITOCHONDRIAL TRANSLATION SYSTEM COMPONENT PET127-RELATED"
"7603","PTHR46363","DEOXYRIBONUCLEASE TATDN2-RELATED"
"7604","PTHR45957","ANAPHASE-PROMOTING COMPLEX SUBUNIT 2"
"7605","PTHR33392","POLYISOPRENYL-TEICHOIC ACID--PEPTIDOGLYCAN TEICHOIC ACID TRANSFERASE TAGU"
"7606","PTHR35120","OS01G0756000 PROTEIN"
"7607","PTHR30446","RECOMBINATION PROTEIN RECR"
"7608","PTHR38469","PERIPLASMIC PEPTIDASE SUBFAMILY S1B"
"7609","PTHR43639","BLL5898 PROTEIN"
"7610","PTHR11118","RNA-SPLICING LIGASE RTCB HOMOLOG"
"7611","PTHR44080","E3 UBIQUITIN-PROTEIN LIGASE COP1-LIKE"
"7612","PTHR16026","CARTILAGE ACIDIC PROTEIN 1"
"7613","PTHR12764","INTRAFLAGELLAR TRANSPORT PROTEIN 122 HOMOLOG"
"7614","PTHR22805","WDR41-RELATED"
"7615","PTHR19256","T CELL RECEPTOR GAMMA CONSTANT 1-RELATED"
"7616","PTHR24109","LEUCINE-RICH REPEAT-CONTAINING PROTEIN 31"
"7617","PTHR19855","SUBFAMILY NOT NAMED"
"7618","PTHR23336","PROTEIN MICRORCHIDIA 6"
"7619","PTHR34303","RRM DOMAIN-CONTAINING PROTEIN"
"7620","PTHR36022","GPI-ANCHORED ADHESIN-LIKE PROTEIN"
"7621","PTHR34375","CONDENSATION DOMAIN-CONTAINING PROTEIN"
"7622","PTHR44366","UDP-N-ACETYLGLUCOSAMINE--PEPTIDE N-ACETYLGLUCOSAMINYLTRANSFERASE 110 KDA SUBUNIT"
"7623","PTHR12882","TRANSCRIPTION ELONGATION FACTOR SPT4 HOMOLOG 2"
"7624","PTHR46520","SERINE BETA-LACTAMASE-LIKE PROTEIN LACTB, MITOCHONDRIAL"
"7625","PTHR36306","ALPHA-AMYLASE-RELATED-RELATED"
"7626","PTHR40629","PRO41 PROTEIN"
"7627","PTHR43847","BLL3993 PROTEIN"
"7628","PTHR40048","RHAMNOSYL O-METHYLTRANSFERASE"
"7629","PTHR38148","BAR DOMAIN-CONTAINING PROTEIN"
"7630","PTHR31494","THH1_TOM1_TOM3 DOMAIN-CONTAINING PROTEIN-RELATED"
"7631","PTHR37891","OS06G0113900 PROTEIN"
"7632","PTHR42826","GLUTAMATE_MALATE TRANSLOCATOR"
"7633","PTHR46043","OS02G0160250 PROTEIN"
"7634","PTHR46547","C2H2-TYPE DOMAIN-CONTAINING PROTEIN"
"7635","PTHR10496","40S RIBOSOMAL PROTEIN S24"
"7636","PTHR37441","G-PROTEIN COUPLED RECEPTORS FAMILY 1 PROFILE DOMAIN-CONTAINING PROTEIN"
"7637","PTHR22929","TRANSCRIPTION FACTOR TFIIIB COMPONENT B'' HOMOLOG"
"7638","PTHR46507","AFADIN- AND ALPHA-ACTININ-BINDING PROTEIN A"
"7639","PTHR12674","PREFOLDIN SUBUNIT 5"
"7640","PTHR37886","METHYLTRANSFERASE TYPE 12 DOMAIN-CONTAINING PROTEIN"
"7641","PTHR12884","60S RIBOSOMAL PROTEIN L29"
"7642","PTHR35360","OS01G0324125 PROTEIN"
"7643","PTHR36110","RING-CLEAVING DIOXYGENASE MHQE-RELATED"
"7644","PTHR47310","PROTEIN FLUORESCENT IN BLUE LIGHT, CHLOROPLASTIC-LIKE ISOFORM X1"
"7645","PTHR37952","PROTEIN CREA"
"7646","PTHR43353","SUCCINATE-SEMIALDEHYDE DEHYDROGENASE, MITOCHONDRIAL"
"7647","PTHR33828","NUCLEOLIN"
"7648","PTHR13042","UBIQUITIN-LIKE PROTEIN 5"
"7649","PTHR45822","FREE FATTY ACID RECEPTOR 3-LIKE"
"7650","PTHR47084","SERINE PALMITOYLTRANSFERASE SMALL SUBUNIT A"
"7651","PTHR31208","C2 DOMAIN-CONTAINING PROTEIN"
"7652","PTHR31524","PROTEIN CBG10426"
"7653","PTHR37418","3-KETO-5-AMINOHEXANOATE CLEAVAGE ENZYME-RELATED"
"7654","PTHR11089","GUANINE NUCLEOTIDE-BINDING PROTEIN-LIKE 3"
"7655","PTHR34211","CALCINEURIN-LIKE PHOSPHOESTERASE DOMAIN-CONTAINING PROTEIN"
"7656","PTHR39337","BLR5642 PROTEIN"
"7657","PTHR12263","VACUOLAR ATP SYNTHASE SUBUNIT H"
"7658","PTHR36520","PROTEIN CBG13000-RELATED"
"7659","PTHR42847","ALKANESULFONATE MONOOXYGENASE"
"7660","PTHR28161","ATP SYNTHASE SUBUNIT F, MITOCHONDRIAL"
"7661","PTHR12295","PROTEIN FURRY"
"7662","PTHR42796","FUMARYLACETOACETATE HYDROLASE DOMAIN-CONTAINING PROTEIN 2A"
"7663","PTHR23306","UEV DOMAIN-CONTAINING PROTEIN"
"7664","PTHR11049","CYTOSOLIC ACYL COENZYME A THIOESTER HYDROLASE"
"7665","PTHR14413","LARGE RIBOSOMAL SUBUNIT PROTEIN BL17M"
"7666","PTHR36928","PHOSPHATASE YCDX-RELATED"
"7667","PTHR22526","ANAPHASE PROMOTING COMPLEX C SUBUNIT 15, PSEUDOGENE-RELATED"
"7668","PTHR43252","TRANSCRIPTION REGULATOR, PADR-LIKE FAMILY"
"7669","PTHR22546","PREMATURE OVARIAN FAILURE, 1B"
"7670","PTHR40050","INNER SPORE COAT PROTEIN H"
"7671","PTHR31408","PROTEIN SPO16 HOMOLOG"
"7672","PTHR40641","INVOLUCRIN REPEAT PROTEIN (AFU_ORTHOLOGUE AFUA_2G08060)"
"7673","PTHR44420","GLUTATHIONE S-TRANSFERASE DHAR3, CHLOROPLASTIC"
"7674","PTHR40398","PTS SYSTEM GLUCITOL_SORBITOL-SPECIFIC EIIA COMPONENT"
"7675","PTHR46129","SYNAPTOTAGMIN XIVB ISOFORM X1"
"7676","PTHR34768","TUMOR SUPPRESSOR CANDIDATE GENE 1 PROTEIN"
"7677","PTHR24289","STEROID 17-ALPHA-HYDROXYLASE_17,20 LYASE"
"7678","PTHR14162","MUCOSAL ADDRESSIN CELL ADHESION MOLECULE-1"
"7679","PTHR10138","TRYPTOPHAN 2,3-DIOXYGENASE"
"7680","PTHR47136","SYNEMIN"
"7681","PTHR36381","ETHYLENE-REGULATED TRANSCRIPT 2 (ERT2)"
"7682","PTHR22760","DOL-P-MAN:MAN(7)GLCNAC(2)-PP-DOL ALPHA-1,6-MANNOSYLTRANSFERASE"
"7683","PTHR13595","ARL6IP4 PROTEIN"
"7684","PTHR42707","ACYL-COA DEHYDROGENASE AIDB-RELATED"
"7685","PTHR13317","TRANSMEMBRANE ANTERIOR POSTERIOR TRANSFORMATION PROTEIN 1 HOMOLOG"
"7686","PTHR16092","EXOCYST COMPLEX COMPONENT 1"
"7687","PTHR44783","CXADR-LIKE MEMBRANE PROTEIN"
"7688","PTHR21681","EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNIT J"
"7689","PTHR11404","SUPEROXIDE DISMUTASE"
"7690","PTHR11213","SOMATOLIBERIN"
"7691","PTHR36761","ORF03 PROTEIN"
"7692","PTHR34928","TRANSMEMBRANE PROTEIN 217"
"7693","PTHR35705","WPP DOMAIN-CONTAINING PROTEIN"
"7694","PTHR15746","RAB11 FAMILY-INTERACTING PROTEIN 5"
"7695","PTHR15549","EXTRACELLULAR MEMBRANE PROTEIN CFEM DOMAIN-CONTAINING PROTEIN"
"7696","PTHR11686","RE13973P"
"7697","PTHR28236","54S RIBOSOMAL PROTEIN L44, MITOCHONDRIAL"
"7698","PTHR20883","PHYTANOYL-COA DIOXYGENASE"
"7699","PTHR21715","WW DOMAIN-CONTAINING PROTEIN"
"7700","PTHR41786","MOTILITY ACCESSORY FACTOR MAF"
"7701","PTHR47070","HYDROXYPROLINE-RICH GLYCOPROTEIN-LIKE"
"7702","PTHR15407","FUKUTIN"
"7703","PTHR28605","CHROMOSOME TRANSMISSION FIDELITY FACTOR 8"
"7704","PTHR11624","PYRUVATE DEHYDROGENASE E1 COMPONENT SUBUNIT BETA"
"7705","PTHR13453","KAT8 REGULATORY NSL COMPLEX SUBUNIT 2"
"7706","PTHR30532","PETROBACTIN-BINDING PROTEIN YCLQ"
"7707","PTHR48210","OS05G0352800 PROTEIN"
"7708","PTHR10609","PANTETHEINE HYDROLASE VNN2"
"7709","PTHR44819","V-TYPE IMMUNOGLOBULIN DOMAIN-CONTAINING SUPPRESSOR OF T-CELL ACTIVATION"
"7710","PTHR37316","TEICHOIC ACID GLYCEROL-PHOSPHATE TRANSFERASE"
"7711","PTHR48039","RNA BINDING MOTIF PROTEIN 14 ISOFORM X1"
"7712","PTHR28206","NUCLEOPORIN POM152"
"7713","PTHR15704","SUPERKILLER 3 PROTEIN-RELATED"
"7714","PTHR11604","PROFILIN-1"
"7715","PTHR15493","F-BOX ONLY PROTEIN 43"
"7716","PTHR35703","HEME OXYGENASE 1, CHLOROPLASTIC-RELATED"
"7717","PTHR21404","SMALL RNA 2'-O-METHYLTRANSFERASE"
"7718","PTHR46461","ATTRACTIN"
"7719","PTHR32226","TELO2-INTERACTING PROTEIN 2"
"7720","PTHR32241","PATATIN-LIKE PROTEIN 6"
"7721","PTHR11575","5-NUCLEOTIDASE FAMILY PROTEIN"
"7722","PTHR32523","OS12G0105500 PROTEIN"
"7723","PTHR11574","KIT LIGAND"
"7724","PTHR34876","GLUCANASE"
"7725","PTHR14381","F-BOX_WD REPEAT-CONTAINING PROTEIN 4"
"7726","PTHR22406","SLAIN MOTIF-CONTAINING PROTEIN 1"
"7727","PTHR44579","OS01G0730500 PROTEIN"
"7728","PTHR24276","POLYSERASE-RELATED"
"7729","PTHR42916","2-SUCCINYL-5-ENOLPYRUVYL-6-HYDROXY-3-CYCLOHEXENE-1-CARBOXYLATE SYNTHASE"
"7730","PTHR18841","VITELLINE MEMBRANE OUTER LAYER 1 HOMOLOG"
"7731","PTHR33917","PROTEIN EXECUTER 1, CHLOROPLASTIC"
"7732","PTHR22991","C-TYPE LECTIN DOMAIN-CONTAINING PROTEIN"
"7733","PTHR48178","RING-TYPE E3 UBIQUITIN TRANSFERASE (CYSTEINE TARGETING)"
"7734","PTHR46628","PIRNA BIOGENESIS PROTEIN EXD1"
"7735","PTHR17597","MEMBRANE PROTEIN MLC1"
"7736","PTHR43200","3'(2'),5'-BISPHOSPHATE NUCLEOTIDASE"
"7737","PTHR46851","OS01G0884500 PROTEIN"
"7738","PTHR12183","MITOCHONDRIAL UBIQUITIN LIGASE ACTIVATOR OF NFKB 1"
"7739","PTHR15897","ANKYRIN REPEAT AND MYND DOMAIN PROTEIN 1"
"7740","PTHR15032","N-ACYL-PHOSPHATIDYLETHANOLAMINE-HYDROLYZING PHOSPHOLIPASE D"
"7741","PTHR11608","BIFUNCTIONAL PROTEIN PYRR"
"7742","PTHR22624","CYSTEINE PROTEASE ATG4D"
"7743","PTHR46514","AMPHIPHYSIN"
"7744","PTHR12396","MBD DOMAIN-CONTAINING PROTEIN"
"7745","PTHR34702","NA(+)_H(+) ANTIPORTER SUBUNIT F"
"7746","PTHR34857","SLL0384 PROTEIN"
"7747","PTHR30435","FLAGELLAR BASAL-BODY ROD PROTEIN FLGC"
"7748","PTHR10814","PROTEIN GROUCHO-LIKE PROTEIN"
"7749","PTHR46160","PROTEIN PRY2-RELATED"
"7750","PTHR12982","PHOSPHATIDYLINOSITOL GLYCAN, CLASS C"
"7751","PTHR37013","INTEGRAL MEMBRANE PROTEIN (AFU_ORTHOLOGUE AFUA_1G05950)-RELATED"
"7752","PTHR19051","KERATIN-ASSOCIATED PROTEIN 27-1"
"7753","PTHR13954","SERINE_THREONINE-PROTEIN KINASE_ENDORIBONUCLEASE IRE1B"
"7754","PTHR10555","SORTING NEXIN-2"
"7755","PTHR30329","LIPOPROTEIN YIAD-RELATED"
"7756","PTHR46545","LEUCINE-RICH REPEAT-CONTAINING PROTEIN 51"
"7757","PTHR15913","ACID CLUSTER PROTEIN 33"
"7758","PTHR42731","RADICAL SAM DOMAIN PROTEIN"
"7759","PTHR22443","NON-SPECIFIC LETHAL 1, ISOFORM M"
"7760","PTHR16004","E3 UBIQUITIN-PROTEIN LIGASE RNF31"
"7761","PTHR45780","ETHANOLAMINE-PHOSPHATE CYTIDYLYLTRANSFERASE"
"7762","PTHR14649","ZINC FINGER C2HC DOMAIN-CONTAINING PROTEIN 1C"
"7763","PTHR31465","PROTEIN RTA1-RELATED"
"7764","PTHR12253","GROUP 3 SECRETORY PHOSPHOLIPASE A2"
"7765","PTHR37850","STRU PROTEIN"
"7766","PTHR36026","OS01G0705500 PROTEIN"
"7767","PTHR21705","FHF COMPLEX SUBUNIT HOOK INTERACTING PROTEIN 2A"
"7768","PTHR32361","FERRIC REDUCTASE TRANSMEMBRANE COMPONENT 3-RELATED"
"7769","PTHR33768","SI:CH211-284K5.2"
"7770","PTHR10657","PEPTIDYL-PROLYL CIS-TRANS ISOMERASE"
"7771","PTHR14308","WAP FOUR-DISULFIDE CORE DOMAIN PROTEIN 1"
"7772","PTHR15192","FAD_NAD(P)-BINDING DOMAIN-CONTAINING PROTEIN"
"7773","PTHR46950","MAGNESIUM TRANSPORTER CORA-LIKE FAMILY PROTEIN"
"7774","PTHR30579","TRANSCRIPTIONAL REGULATORY PROTEIN"
"7775","PTHR30417","N-ACETYLMURAMOYL-L-ALANINE AMIDASE AMID"
"7776","PTHR47853","TFIIS N-TERMINAL DOMAIN-CONTAINING PROTEIN"
"7777","PTHR12874","F-BOX DOMAIN-CONTAINING PROTEIN"
"7778","PTHR34605","SUBFAMILY NOT NAMED"
"7779","PTHR21442","CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 206"
"7780","PTHR12110","XYLOSE ISOMERASE"
"7781","PTHR14043","HOMEOBOX PROTEIN CUT-LIKE 1"
"7782","PTHR22846","F-BOX-LIKE_WD REPEAT TBL1XR1-LIKE PROTEIN"
"7783","PTHR31053","MAGNESIUM-PROTOPORPHYRIN IX MONOMETHYL ESTER [OXIDATIVE] CYCLASE, CHLOROPLASTIC"
"7784","PTHR39550","SLL0658 PROTEIN"
"7785","PTHR10556","3-OXO-5-ALPHA-STEROID 4-DEHYDROGENASE"
"7786","PTHR33180","PHOTOSYSTEM II CP47 REACTION CENTER PROTEIN"
"7787","PTHR31840","COILED-COIL DOMAIN-CONTAINING PROTEIN 97"
"7788","PTHR22854","TRYPTOPHAN BIOSYNTHESIS PROTEIN"
"7789","PTHR32161","DPP6 N-TERMINAL DOMAIN-LIKE PROTEIN"
"7790","PTHR45996","AGAP001464-PB"
"7791","PTHR11438","PROENKEPHALIN-A"
"7792","PTHR45920","FORMIN-C"
"7793","PTHR13538","N-ACETYLTRANSFERASE 6"
"7794","PTHR34380","BNAA03G12380D PROTEIN"
"7795","PTHR13202","SIGNAL PEPTIDASE COMPLEX SUBUNIT 1"
"7796","PTHR10070","IMMUNOGLOBULIN J CHAIN"
"7797","PTHR46455","SET AND MYND DOMAIN CONTAINING, ARTHROPOD-SPECIFIC, MEMBER 4, ISOFORM A"
"7798","PTHR12001","SHORT CHAIN ISOPRENYL DIPHOSPHATE SYNTHASE"
"7799","PTHR46749","COMPLEX III ASSEMBLY FACTOR LYRM7"
"7800","PTHR16165","NXPE FAMILY MEMBER 3-LIKE"
"7801","PTHR47676","OS01G0225100 PROTEIN"
"7802","PTHR37383","OS01G0694200 PROTEIN"
"7803","PTHR33800","DUF295 DOMAIN-CONTAINING PROTEIN"
"7804","PTHR10865","METASTASIS-ASSOCIATED PROTEIN AND MESODERM INDUCTION EARLY RESPONSE PROTEIN"
"7805","PTHR13264","GCIP-INTERACTING PROTEIN P29"
"7806","PTHR23260","KERATIN-ASSOCIATED PROTEIN 26-1"
"7807","PTHR37904","OS10G0566900 PROTEIN"
"7808","PTHR21029","REGULATOR OF G-PROTEIN SIGNALING 7-BINDING PROTEIN"
"7809","PTHR31183","TRICHOPLEIN KERATIN FILAMENT-BINDING PROTEIN FAMILY MEMBER"
"7810","PTHR12670","NEUTRAL CERAMIDASE"
"7811","PTHR46679","GLUTAREDOXIN DOMAIN-CONTAINING PROTEIN"
"7812","PTHR35102","E3 UBIQUITIN-PROTEIN LIGASE"
"7813","PTHR23408","METHYLMALONIC ACIDURIA TYPE A PROTEIN, MITOCHONDRIAL"
"7814","PTHR16524","CELL DEATH REGULATOR AVEN"
"7815","PTHR48258","DUF4216 DOMAIN-CONTAINING PROTEIN"
"7816","PTHR28591","RETINOIC ACID RECEPTOR RESPONDER PROTEIN 1"
"7817","PTHR33639","DUF393 DOMAIN-CONTAINING PROTEIN"
"7818","PTHR39158","OS08G0560600 PROTEIN"
"7819","PTHR21679","DOMAIN OF UNKNOWN FUNCTION DB DOMAIN-CONTAINING PROTEIN"
"7820","PTHR31582","SERPENTINE RECEPTOR CLASS ALPHA-28-RELATED"
"7821","PTHR13233","SMAD_FHA DOMAIN-CONTAINING PROTEIN"
"7822","PTHR24411","NUCLEAR FACTOR ERYTHROID 2-RELATED FACTOR"
"7823","PTHR46500","CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 221"
"7824","PTHR47050","TETRATRICOPEPTIDE REPEAT PROTEIN 24"
"7825","PTHR21315","APRATAXIN AND PNK-LIKE FACTOR-RELATED"
"7826","PTHR37494","STAPHYLOCOCCUS AUREUS SURFACE PROTEIN A"
"7827","PTHR23080","TICK TRANSPOSON"
"7828","PTHR23215","BUB3-INTERACTING AND GLEBS MOTIF-CONTAINING PROTEIN ZNF207"
"7829","PTHR15197","COILIN-LIKE ISOFORM X1"
"7830","PTHR31915","CALCIUM-BINDING AND COILED-COIL DOMAIN-CONTAINING PROTEIN 1"
"7831","PTHR35833","GALACTOSE-BINDING DOMAIN-CONTAINING PROTEIN"
"7832","PTHR43656","BINDING OXIDOREDUCTASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_2G08260)-RELATED"
"7833","PTHR35123","BNAA06G39450D PROTEIN"
"7834","PTHR10835","SQUALENE MONOOXYGENASE"
"7835","PTHR42716","SLL1913 PROTEIN"
"7836","PTHR22590","MYOSIN MOTOR DOMAIN-CONTAINING PROTEIN"
"7837","PTHR39697","RICIN B LECTIN DOMAIN-CONTAINING PROTEIN"
"7838","PTHR47226","C2 CALCIUM-DEPENDENT DOMAIN-CONTAINING PROTEIN 4A"
"7839","PTHR11830","CYLINDROMATOSIS (TURBAN TUMOR SYNDROME), B"
"7840","PTHR37222","OS02G0718000 PROTEIN"
"7841","PTHR47015","BPIFA4P PROTEIN-RELATED"
"7842","PTHR43719","HISTIDINE KINASE_RESPONSE REGULATOR, PUTATIVE (AFU_ORTHOLOGUE AFUA_8G06140)-RELATED"
"7843","PTHR33791","CHAPERONIN-LIKE RBCX"
"7844","PTHR13680","CDGSH IRON-SULFUR DOMAIN-CONTAINING PROTEIN 1"
"7845","PTHR35514","THYLAKOID LUMENAL 15.0 KDA PROTEIN 2, CHLOROPLASTIC"
"7846","PTHR38471","FOUR HELIX BUNDLE PROTEIN"
"7847","PTHR21339","S-ADENOSYLMETHIONINE-DEPENDENT NUCLEOTIDE DEHYDRATASE RSAD2"
"7848","PTHR37592","FAMILY NOT NAMED"
"7849","PTHR14112","PROTEIN SSX4"
"7850","PTHR30480","BETA-HEXOSAMINIDASE-RELATED"
"7851","PTHR24245","G-PROTEIN COUPLED RECEPTOR"
"7852","PTHR31215","OS01G0193500 PROTEIN"
"7853","PTHR21721","LP18071P"
"7854","PTHR22909","GOLGI INTEGRAL MEMBRANE PROTEIN 4-LIKE"
"7855","PTHR45930","ADHESION G PROTEIN-COUPLED RECEPTOR A2"
"7856","PTHR34104","TRANSMEMBRANE PROTEIN 254"
"7857","PTHR35819","PROTEIN PIMREG"
"7858","PTHR47165","OS03G0429900 PROTEIN"
"7859","PTHR47250","SET DOMAIN-CONTAINING PROTEIN"
"7860","PTHR43600","CYTOSOLIC NIFE-HYDROGENASE, ALPHA SUBUNIT"
"7861","PTHR46996","RIBOSOMAL PROTEIN L34E SUPERFAMILY PROTEIN"
"7862","PTHR33865","CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 144"
"7863","PTHR10801","24-DEHYDROCHOLESTEROL REDUCTASE"
"7864","PTHR31762","MYOSIN"
"7865","PTHR21599","GLYCERATE KINASE"
"7866","PTHR12645","FAD-LINKED SULFHYDRYL OXIDASE ALR"
"7867","PTHR28631","ACTIN MATURATION PROTEASE"
"7868","PTHR36006","OS02G0138100 PROTEIN"
"7869","PTHR37709","EXPRESSED PROTEIN"
"7870","PTHR47750","F-BOX DOMAIN-CONTAINING PROTEIN"
"7871","PTHR21517","APICAL JUNCTION COMPONENT 1 HOMOLOG"
"7872","PTHR33864","NEUROPEPTIDE-LIKE PROTEIN"
"7873","PTHR34799","SUBFAMILY NOT NAMED"
"7874","PTHR30133","CATIONIC AMINO ACID TRANSPORTER, MEMBRANE COMPONENT"
"7875","PTHR14085","BING4 C-TERMINAL DOMAIN-CONTAINING PROTEIN"
"7876","PTHR28270","MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 19"
"7877","PTHR28094","MEIOTICALLY UP-REGULATED GENE 113 PROTEIN"
